order_id,customer_id,order_date,campaign_id,total_amount
21292,4700,2024-07-24,7,48.02
21293,276,2024-07-24,21,1129.95
21294,3393,2024-07-24,27,410.32
21295,4908,2024-07-24,38,68.08
21296,1946,2024-07-24,11,1013.0
21297,4992,2024-07-24,40,1681.66
21298,1280,2024-07-24,38,1666.34
21299,4679,2024-07-24,25,1827.57
21300,4419,2024-07-24,3,1014.87
21301,1360,2024-07-24,5,362.66
21302,714,2024-07-24,11,852.35
21303,2954,2024-07-24,4,175.23
21304,3055,2024-07-24,21,1155.02
21305,1694,2024-07-24,45,1144.25
21306,3614,2024-07-24,6,612.72
21307,4114,2024-07-24,27,311.59
21308,4225,2024-07-24,48,450.05
21309,574,2024-07-24,33,1689.32
21310,2655,2024-07-24,10,1092.03
21311,4938,2024-07-24,8,1635.51
21312,4582,2024-07-24,50,1110.67
21313,547,2024-07-24,33,778.88
21314,4634,2024-07-24,41,1542.36
21315,4376,2024-07-24,32,1311.54
21316,2433,2024-07-24,29,1487.88
21317,109,2024-07-24,24,77.89
21318,1578,2024-07-24,6,795.43
21319,3163,2024-07-24,49,1237.57
21320,2731,2024-07-24,43,1716.48
21321,3869,2024-07-24,43,728.81
21322,2336,2024-07-24,28,1228.15
21323,1644,2024-07-24,5,1236.06
21324,3936,2024-07-24,12,619.84
21325,4731,2024-07-24,12,1707.56
21326,4041,2024-07-24,17,112.28
21327,2461,2024-07-24,48,1603.93
21328,472,2024-07-24,20,30.91
21329,4912,2024-07-24,20,840.69
21330,3922,2024-07-24,36,1490.66
21331,881,2024-07-24,50,697.26
21332,1572,2024-07-24,15,714.08
21333,3331,2024-07-24,18,1647.47
21334,3937,2024-07-24,9,907.61
21335,4359,2024-07-24,40,1981.57
21336,3793,2024-07-24,26,1563.7
21337,2121,2024-07-24,30,1882.77
21338,3395,2024-07-24,14,598.26
21339,177,2024-07-24,24,1168.69
21340,1044,2024-07-24,46,1167.06
21341,1072,2024-07-24,2,975.72
21342,1537,2024-07-24,33,1424.34
21343,3495,2024-07-24,36,403.05
21344,4554,2024-07-24,22,1631.27
21345,4240,2024-07-24,33,1837.55
21346,2604,2024-07-24,23,1487.98
21347,1063,2024-07-24,45,865.55
21348,1282,2024-07-24,20,516.38
21349,1530,2024-07-24,41,972.3
21350,360,2024-07-24,37,520.45
21351,2291,2024-07-24,31,1909.65
21352,1145,2024-07-24,19,1898.28
21353,3398,2024-07-24,43,1290.73
21354,2834,2024-07-24,50,1703.52
21355,1495,2024-07-24,44,1991.5
21356,4940,2024-07-24,31,311.38
21357,627,2024-07-24,12,1313.63
21358,3983,2024-07-24,9,1580.22
21359,4625,2024-07-24,44,1032.83
21360,1693,2024-07-24,44,1644.29
21361,3665,2024-07-24,27,1437.68
21362,2435,2024-07-24,2,1792.92
21363,4894,2024-07-24,12,1276.17
21364,1871,2024-07-24,3,1256.4
21365,3176,2024-07-24,15,284.93
21366,2052,2024-07-24,27,1542.0
21367,4628,2024-07-24,25,1219.57
21368,4484,2024-07-24,37,1950.64
21369,4004,2024-07-24,28,230.26
21370,709,2024-07-24,10,1164.64
21371,1402,2024-07-24,36,597.6
21372,343,2024-07-24,11,575.07
21373,1399,2024-07-24,21,1119.18
21374,333,2024-07-24,26,1983.66
21375,4495,2024-07-24,33,727.31
21376,4179,2024-07-24,10,1333.13
21377,3493,2024-07-24,44,1274.86
21378,4326,2024-07-24,43,812.89
21379,3702,2024-07-24,24,1485.67
21380,4429,2024-07-24,41,372.37
21381,4950,2024-07-24,41,784.39
21382,2674,2024-07-24,8,283.13
21383,1153,2024-07-24,8,921.8
21384,1883,2024-07-24,23,1173.61
21385,4845,2024-07-24,4,51.39
21386,3746,2024-07-24,11,1247.63
21387,397,2024-07-24,27,543.94
21388,3603,2024-07-24,18,799.46
21389,1306,2024-07-24,15,496.93
21390,1621,2024-07-24,30,715.85
21391,513,2024-07-24,49,987.21
21392,3585,2024-07-24,27,1563.31
21393,4779,2024-07-24,26,398.35
21394,1412,2024-07-24,38,390.06
21395,1436,2024-07-24,49,560.71
21396,2924,2024-07-24,29,461.03
21397,114,2024-07-24,11,1524.81
21398,797,2024-07-24,4,1303.25
21399,3109,2024-07-24,36,771.82
21400,3275,2024-07-24,40,891.06
21401,3431,2024-07-24,10,1498.99
21402,4915,2024-07-24,10,607.37
21403,1530,2024-07-24,28,1185.18
21404,423,2024-07-24,18,1881.76
21405,3198,2024-07-24,44,107.0
21406,1739,2024-07-24,19,305.65
21407,1881,2024-07-24,24,1324.16
21408,3560,2024-07-24,9,1298.62
21409,966,2024-07-24,12,1984.77
21410,4899,2024-07-24,40,1045.56
21411,4721,2024-07-24,50,1988.94
21412,1480,2024-07-24,50,872.56
21413,3319,2024-07-24,13,1958.84
21414,2041,2024-07-24,11,1805.74
21415,3949,2024-07-24,9,1721.83
21416,334,2024-07-24,47,1816.23
21417,3929,2024-07-24,19,126.39
21418,2768,2024-07-24,15,383.6
21419,1102,2024-07-24,21,1451.94
21420,2838,2024-07-24,11,1922.44
21421,3501,2024-07-24,9,659.57
21422,4750,2024-07-24,50,1762.32
21423,135,2024-07-24,4,1896.1
21424,449,2024-07-24,2,643.0
21425,543,2024-07-24,47,1021.88
21426,4955,2024-07-24,30,769.03
21427,3386,2024-07-24,47,1149.61
21428,2190,2024-07-24,23,787.23
21429,132,2024-07-24,41,1607.66
21430,3679,2024-07-24,5,416.67
21431,3639,2024-07-24,27,1965.84
21432,3545,2024-07-24,14,1267.68
21433,4871,2024-07-24,25,1453.51
21434,4246,2024-07-24,15,1736.43
21435,2129,2024-07-24,33,938.33
21436,4520,2024-07-24,38,743.84
21437,4501,2024-07-24,33,1268.54
21438,3081,2024-07-24,22,1540.14
21439,2905,2024-07-24,48,1303.01
21440,552,2024-07-24,21,330.63
21441,2742,2024-07-24,29,133.48
21442,2357,2024-07-24,19,29.45
21443,4244,2024-07-24,44,840.05
21444,4558,2024-07-24,35,267.99
21445,4715,2024-07-24,2,315.72
21446,2271,2024-07-24,30,566.98
21447,4026,2024-07-24,34,790.52
21448,3442,2024-07-24,33,347.5
21449,2397,2024-07-24,4,1252.14
21450,2938,2024-07-24,3,1593.67
21451,787,2024-07-24,37,1572.2
21452,1592,2024-07-24,50,896.66
21453,3003,2024-07-24,17,1247.25
21454,4307,2024-07-24,6,591.79
21455,922,2024-07-24,9,1760.3
21456,3356,2024-07-24,2,752.02
21457,4259,2024-07-24,45,648.84
21458,3865,2024-07-24,47,1152.57
21459,2289,2024-07-24,35,640.94
21460,1543,2024-07-24,9,936.09
21461,2716,2024-07-24,37,286.57
21462,3476,2024-07-24,40,741.59
21463,1995,2024-07-24,35,1494.04
21464,608,2024-07-24,12,1782.67
21465,935,2024-07-24,12,1805.79
21466,218,2024-07-24,7,156.4
21467,1943,2024-07-24,15,245.86
21468,1822,2024-07-24,45,1909.58
21469,3600,2024-07-24,49,215.55
21470,4256,2024-07-24,48,1708.9
21471,4054,2024-07-24,5,1832.98
21472,2884,2024-07-24,29,650.83
21473,4920,2024-07-24,20,657.48
21474,2329,2024-07-24,40,235.6
21475,4156,2024-07-24,28,1170.43
21476,3415,2024-07-24,28,1378.93
21477,2249,2024-07-24,6,1435.88
21478,1089,2024-07-24,49,1869.23
21479,201,2024-07-24,49,512.82
21480,4,2024-07-24,25,857.63
21481,155,2024-07-24,26,499.36
21482,4416,2024-07-24,22,1901.14
21483,2226,2024-07-24,22,952.97
21484,1786,2024-07-24,31,1599.94
21485,3398,2024-07-24,30,597.94
21486,943,2024-07-24,18,1465.46
21487,1538,2024-07-24,28,1314.58
21488,3880,2024-07-24,30,1379.3
21489,4543,2024-07-24,38,837.19
21490,2753,2024-07-24,15,1587.02
21491,1908,2024-07-24,37,314.02
21492,2869,2024-07-24,47,1006.02
21493,2727,2024-07-24,21,1451.98
21494,1311,2024-07-24,42,1631.45
21495,1095,2024-07-24,38,778.66
21496,3827,2024-07-24,3,1464.89
21497,4149,2024-07-24,32,1086.95
21498,366,2024-07-24,21,1446.33
21499,4307,2024-07-24,37,1652.16
21500,880,2024-07-24,5,245.24
21501,2668,2024-07-24,17,1989.97
21502,2113,2024-07-24,25,84.1
21503,2023,2024-07-24,47,1178.95
21504,2989,2024-07-24,27,510.35
21505,4603,2024-07-24,41,314.85
21506,2809,2024-07-24,9,1961.32
21507,955,2024-07-24,42,992.74
21508,451,2024-07-24,50,1486.69
21509,3339,2024-07-24,22,1703.37
21510,4957,2024-07-24,3,744.17
21511,2146,2024-07-24,35,445.02
21512,506,2024-07-24,31,1529.83
21513,4223,2024-07-24,36,763.27
21514,1229,2024-07-24,44,1494.83
21515,1797,2024-07-24,38,1517.37
21516,4173,2024-07-24,5,829.67
21517,927,2024-07-24,18,1103.14
21518,1648,2024-07-24,37,75.99
21519,4453,2024-07-24,7,321.4
21520,1887,2024-07-24,37,1234.37
21521,3395,2024-07-24,3,726.7
21522,2346,2024-07-24,16,1930.04
21523,4977,2024-07-24,4,1881.07
21524,2726,2024-07-24,9,1792.7
21525,743,2024-07-24,9,1915.0
21526,4115,2024-07-24,33,1976.21
21527,3271,2024-07-24,17,1049.4
21528,1245,2024-07-24,30,1562.68
21529,4427,2024-07-24,9,1563.02
21530,3491,2024-07-24,9,976.63
21531,4281,2024-07-24,43,461.75
21532,2928,2024-07-24,34,1856.17
21533,3925,2024-07-24,49,442.83
21534,1219,2024-07-24,43,967.84
21535,4886,2024-07-24,2,1207.57
21536,4897,2024-07-24,15,977.07
21537,1845,2024-07-24,42,1739.05
21538,2406,2024-07-24,32,1509.08
21539,3791,2024-07-24,40,1475.36
21540,733,2024-07-24,24,608.3
21541,4460,2024-07-24,10,1863.35
21542,4508,2024-07-24,17,1403.78
21543,4435,2024-07-24,28,73.3
21544,4417,2024-07-24,27,162.63
21545,340,2024-07-24,41,760.0
21546,1881,2024-07-24,41,349.45
21547,3463,2024-07-24,41,858.13
21548,1859,2024-07-24,39,42.11
21549,4358,2024-07-24,12,869.25
21550,3122,2024-07-24,23,660.66
21551,630,2024-07-24,33,976.79
21552,3519,2024-07-24,42,1849.06
21553,672,2024-07-24,6,1809.56
21554,2682,2024-07-24,46,1237.19
21555,3563,2024-07-24,49,31.79
21556,2538,2024-07-24,30,1454.46
21557,2595,2024-07-24,33,1830.72
21558,1022,2024-07-24,37,20.19
21559,3250,2024-07-24,44,1118.1
21560,2007,2024-07-24,43,758.56
21561,1696,2024-07-24,21,1541.1
21562,2993,2024-07-24,44,1217.52
21563,542,2024-07-24,19,1366.19
21564,2632,2024-07-24,33,1091.11
21565,4226,2024-07-24,5,693.73
21566,3372,2024-07-24,12,475.71
21567,3499,2024-07-24,15,732.24
21568,3608,2024-07-24,27,353.86
21569,764,2024-07-24,26,598.23
21570,2952,2024-07-24,28,173.66
21571,2059,2024-07-24,31,1317.61
21572,2578,2024-07-24,27,1220.45
21573,296,2024-07-24,8,664.17
21574,3898,2024-07-24,7,1852.51
21575,4135,2024-07-24,36,1029.01
21576,2382,2024-07-24,46,1586.82
21577,3981,2024-07-24,9,1253.39
21578,647,2024-07-24,1,1524.59
21579,5,2024-07-24,28,389.29
21580,4283,2024-07-24,46,1169.81
21581,3756,2024-07-24,6,1819.04
21582,1876,2024-07-24,20,956.0
21583,2005,2024-07-24,4,1681.53
21584,959,2024-07-24,8,1186.54
21585,3750,2024-07-24,3,1695.59
21586,552,2024-07-24,3,1232.54
21587,1597,2024-07-24,34,714.11
21588,4776,2024-07-24,33,727.66
21589,2161,2024-07-24,38,171.7
21590,4697,2024-07-24,35,109.51
21591,3941,2024-07-24,41,467.66
21592,4328,2024-07-24,7,1872.3
21593,1247,2024-07-24,47,1454.71
21594,2856,2024-07-24,9,1715.82
21595,3113,2024-07-24,4,1124.7
21596,1138,2024-07-24,25,188.88
21597,4872,2024-07-24,16,121.63
21598,4988,2024-07-24,45,1304.46
21599,1356,2024-07-24,12,1259.78
21600,199,2024-07-24,38,296.48
21601,4178,2024-07-24,25,1206.36
21602,2133,2024-07-24,29,623.26
21603,1640,2024-07-24,43,901.3
21604,3243,2024-07-24,38,1469.6
21605,3479,2024-07-24,26,1317.47
21606,3487,2024-07-24,43,518.03
21607,900,2024-07-24,16,1173.68
21608,2395,2024-07-24,20,861.58
21609,3768,2024-07-24,46,1464.39
21610,3141,2024-07-24,14,571.19
21611,1674,2024-07-24,32,1854.22
21612,2451,2024-07-24,16,370.86
21613,2231,2024-07-24,45,1504.14
21614,4842,2024-07-24,30,812.2
21615,3797,2024-07-24,4,1052.32
21616,3304,2024-07-24,11,758.63
21617,3439,2024-07-24,25,1324.18
21618,3423,2024-07-24,31,222.03
21619,337,2024-07-24,38,509.86
21620,4144,2024-07-24,10,271.02
21621,3057,2024-07-24,23,1345.96
21622,278,2024-07-24,22,247.57
21623,85,2024-07-24,9,1312.26
21624,2588,2024-07-24,46,629.95
21625,1835,2024-07-24,46,500.15
21626,196,2024-07-24,7,1952.92
21627,2509,2024-07-24,6,1665.81
21628,3130,2024-07-24,47,162.31
21629,1108,2024-07-24,27,1641.35
21630,765,2024-07-24,1,324.84
21631,4335,2024-07-24,40,596.76
21632,142,2024-07-24,47,118.5
21633,1127,2024-07-24,44,1767.18
21634,3059,2024-07-24,49,1319.38
21635,3383,2024-07-24,24,1149.77
21636,1241,2024-07-24,11,987.81
21637,1856,2024-07-24,35,1525.3
21638,375,2024-07-24,33,1633.36
21639,4735,2024-07-24,47,144.07
21640,2461,2024-07-24,44,1308.26
21641,3330,2024-07-24,22,666.47
21642,4303,2024-07-24,25,1539.97
21643,2537,2024-07-24,42,1481.26
21644,2925,2024-07-24,8,1676.04
21645,4167,2024-07-24,35,445.35
21646,1762,2024-07-24,44,1173.35
21647,142,2024-07-24,5,378.04
21648,2561,2024-07-24,50,1833.46
21649,1752,2024-07-24,47,60.3
21650,1959,2024-07-24,44,786.04
21651,1569,2024-07-24,23,1838.39
21652,416,2024-07-24,30,1271.02
21653,1385,2024-07-24,2,1475.67
21654,2936,2024-07-24,2,1039.02
21655,2821,2024-07-24,44,377.4
21656,221,2024-07-24,1,360.75
21657,2973,2024-07-24,37,1299.32
21658,2055,2024-07-24,2,39.77
21659,274,2024-07-24,3,1378.28
21660,4377,2024-07-24,15,38.05
21661,2306,2024-07-24,33,1486.64
21662,2514,2024-07-24,9,815.5
21663,1020,2024-07-24,42,491.92
21664,2130,2024-07-24,20,175.32
21665,2877,2024-07-24,9,1750.66
21666,1640,2024-07-24,45,1260.09
21667,731,2024-07-24,23,213.92
21668,1314,2024-07-24,47,319.72
21669,653,2024-07-24,34,955.45
21670,2392,2024-07-24,35,1481.65
21671,1533,2024-07-24,18,1800.93
21672,2248,2024-07-24,34,983.33
21673,2351,2024-07-24,8,909.92
21674,167,2024-07-24,1,370.31
21675,382,2024-07-24,49,924.56
21676,1270,2024-07-24,1,1995.27
21677,3123,2024-07-24,42,397.78
21678,526,2024-07-24,8,1111.13
21679,4521,2024-07-24,43,87.63
21680,2737,2024-07-24,49,1349.71
21681,81,2024-07-24,17,1298.34
21682,1802,2024-07-24,50,698.42
21683,3932,2024-07-24,40,981.42
21684,2451,2024-07-24,4,1241.55
21685,1983,2024-07-24,20,1343.67
21686,2880,2024-07-24,39,389.25
21687,2427,2024-07-24,6,767.98
21688,1723,2024-07-24,45,653.86
21689,1407,2024-07-24,42,1506.55
21690,3468,2024-07-24,27,682.21
21691,3483,2024-07-24,34,1364.18
21692,4354,2024-07-24,5,1798.43
21693,1535,2024-07-24,8,85.39
21694,3474,2024-07-24,15,1895.01
21695,4151,2024-07-24,46,1826.06
21696,609,2024-07-24,45,486.07
21697,403,2024-07-24,7,490.14
21698,1652,2024-07-24,36,554.04
21699,2803,2024-07-24,19,727.71
21700,4227,2024-07-24,24,166.89
21701,3308,2024-07-24,14,1296.99
21702,267,2024-07-24,43,987.67
21703,4683,2024-07-24,36,803.31
21704,4750,2024-07-24,22,122.3
21705,1571,2024-07-24,10,1304.09
21706,3305,2024-07-24,48,284.04
21707,4999,2024-07-24,1,515.82
21708,2888,2024-07-24,47,971.31
21709,543,2024-07-24,33,373.94
21710,3147,2024-07-24,27,1612.55
21711,4490,2024-07-24,38,1115.49
21712,359,2024-07-24,41,697.55
21713,2332,2024-07-24,45,789.15
21714,2327,2024-07-24,16,1185.39
21715,384,2024-07-24,1,638.09
21716,3114,2024-07-24,44,1801.53
21717,531,2024-07-24,41,1788.4
21718,3495,2024-07-24,37,401.85
21719,4823,2024-07-24,44,1837.24
21720,4496,2024-07-24,29,1329.6
21721,1055,2024-07-24,20,981.93
21722,1522,2024-07-24,35,1584.48
21723,3247,2024-07-24,6,1536.43
21724,3494,2024-07-24,3,1209.68
21725,2257,2024-07-24,3,1887.44
21726,4993,2024-07-24,29,407.54
21727,2635,2024-07-24,24,1586.78
21728,3320,2024-07-24,23,118.92
21729,3947,2024-07-24,46,65.14
21730,1379,2024-07-24,40,136.76
21731,772,2024-07-24,15,783.07
21732,3165,2024-07-24,44,722.13
21733,4993,2024-07-24,45,716.78
21734,2258,2024-07-24,21,467.0
21735,2235,2024-07-24,12,158.43
21736,103,2024-07-24,6,1136.86
21737,3544,2024-07-24,28,1177.48
21738,4513,2024-07-24,32,1690.66
21739,3377,2024-07-24,7,1349.38
21740,2167,2024-07-24,16,499.67
21741,4248,2024-07-24,38,371.51
21742,2292,2024-07-24,49,1605.45
21743,3944,2024-07-24,50,26.05
21744,4674,2024-07-24,25,772.03
21745,523,2024-07-24,27,1698.12
21746,404,2024-07-24,22,1280.25
21747,342,2024-07-24,45,1154.45
21748,1601,2024-07-24,49,429.25
21749,885,2024-07-24,50,167.73
21750,888,2024-07-24,37,740.5
21751,705,2024-07-24,35,1333.57
21752,3032,2024-07-24,32,1065.11
21753,4411,2024-07-24,40,1277.09
21754,3483,2024-07-24,41,1549.74
21755,3136,2024-07-24,5,1574.43
21756,2671,2024-07-24,25,1059.97
21757,4895,2024-07-24,6,620.02
21758,4835,2024-07-24,29,1538.46
21759,4383,2024-07-24,21,1821.21
21760,2216,2024-07-24,48,364.76
21761,3183,2024-07-24,25,1313.04
21762,4292,2024-07-24,3,1378.03
21763,2590,2024-07-24,3,463.85
21764,3212,2024-07-24,23,66.78
21765,4569,2024-07-24,27,1651.15
21766,4242,2024-07-24,47,1472.31
21767,2455,2024-07-24,6,407.84
21768,1327,2024-07-24,13,376.83
21769,2594,2024-07-24,47,1466.62
21770,1674,2024-07-24,37,1779.58
21771,1263,2024-07-24,7,945.76
21772,2462,2024-07-24,1,186.5
21773,4138,2024-07-24,47,1489.92
21774,3462,2024-07-24,22,1423.62
21775,1006,2024-07-24,5,1155.1
21776,1113,2024-07-24,30,227.21
21777,1419,2024-07-24,18,1381.11
21778,27,2024-07-24,32,571.1
21779,2814,2024-07-24,36,916.75
21780,951,2024-07-24,32,156.38
21781,777,2024-07-24,23,1426.12
21782,770,2024-07-24,20,286.69
21783,1871,2024-07-24,21,936.62
21784,2009,2024-07-24,42,1172.26
21785,1602,2024-07-24,44,1103.25
21786,996,2024-07-24,9,668.76
21787,4788,2024-07-24,7,1507.94
21788,3917,2024-07-24,17,581.28
21789,152,2024-07-24,48,1149.11
21790,498,2024-07-24,42,1311.53
21791,126,2024-07-24,50,1014.78
21792,709,2024-07-24,11,743.66
21793,3173,2024-07-24,31,731.3
21794,1253,2024-07-24,24,787.61
21795,3594,2024-07-24,40,1411.18
21796,3368,2024-07-24,32,205.41
21797,4411,2024-07-24,27,814.99
21798,2412,2024-07-24,10,1592.02
21799,2924,2024-07-24,37,979.84
21800,3998,2024-07-24,33,1649.07
21801,2468,2024-07-24,24,214.69
21802,289,2024-07-24,16,1582.43
21803,3016,2024-07-24,27,547.68
21804,3587,2024-07-24,49,802.76
21805,264,2024-07-24,13,61.51
21806,1332,2024-07-24,4,1323.71
21807,1375,2024-07-24,44,703.21
21808,2751,2024-07-24,14,918.98
21809,3221,2024-07-24,40,96.13
21810,2186,2024-07-24,27,1299.35
21811,3911,2024-07-24,10,1909.92
21812,3707,2024-07-24,48,1051.02
21813,726,2024-07-24,30,163.65
21814,3446,2024-07-24,19,1929.6
21815,3746,2024-07-24,32,693.31
21816,4778,2024-07-24,8,1371.54
21817,969,2024-07-24,21,1167.7
21818,4479,2024-07-24,23,732.66
21819,2882,2024-07-24,15,1010.62
21820,239,2024-07-24,5,1594.76
21821,2533,2024-07-24,43,281.99
21822,878,2024-07-24,11,1872.5
21823,3670,2024-07-24,28,1220.38
21824,3732,2024-07-24,14,1556.71
21825,904,2024-07-24,1,1754.46
21826,2856,2024-07-24,44,973.74
21827,324,2024-07-24,8,1122.07
21828,343,2024-07-24,39,1677.04
21829,1106,2024-07-24,31,147.32
21830,4656,2024-07-24,38,723.05
21831,4926,2024-07-24,34,1590.34
21832,4174,2024-07-24,25,660.08
21833,691,2024-07-24,38,381.6
21834,3114,2024-07-24,44,48.0
21835,220,2024-07-24,28,149.58
21836,1833,2024-07-24,12,252.2
21837,2958,2024-07-24,1,751.72
21838,3894,2024-07-24,34,543.32
21839,1501,2024-07-24,34,957.86
21840,2168,2024-07-24,30,105.68
21841,4560,2024-07-24,26,1172.74
21842,2610,2024-07-24,32,80.76
21843,3131,2024-07-24,3,1771.75
21844,4457,2024-07-24,34,308.85
21845,4120,2024-07-24,27,289.81
21846,3330,2024-07-24,20,1628.27
21847,2073,2024-07-24,4,405.58
21848,3545,2024-07-24,17,1227.94
21849,534,2024-07-24,19,786.73
21850,2011,2024-07-24,27,874.61
21851,3449,2024-07-24,26,853.09
21852,4617,2024-07-24,42,250.91
21853,2363,2024-07-24,6,421.39
21854,4017,2024-07-24,24,63.05
21855,1275,2024-07-24,44,1320.6
21856,2692,2024-07-24,1,1760.48
21857,40,2024-07-24,46,809.37
21858,240,2024-07-24,36,1152.32
21859,365,2024-07-24,22,714.66
21860,1373,2024-07-24,11,459.25
21861,4253,2024-07-24,10,1967.01
21862,4797,2024-07-24,6,1360.34
21863,4303,2024-07-24,17,1837.76
21864,3031,2024-07-24,43,1882.3
21865,2364,2024-07-24,6,110.61
21866,2293,2024-07-24,25,219.83
21867,3083,2024-07-24,31,600.42
21868,1760,2024-07-24,40,223.83
21869,2665,2024-07-24,28,959.36
21870,751,2024-07-24,42,935.05
21871,3432,2024-07-24,32,1659.36
21872,2618,2024-07-24,25,928.44
21873,707,2024-07-24,38,1818.68
21874,1700,2024-07-24,30,237.19
21875,3334,2024-07-24,41,491.28
21876,2700,2024-07-24,7,70.9
21877,4304,2024-07-24,33,256.83
21878,4555,2024-07-24,17,1656.16
21879,3902,2024-07-24,24,234.04
21880,1350,2024-07-24,17,618.79
21881,2145,2024-07-24,26,1382.01
21882,3300,2024-07-24,35,313.43
21883,4073,2024-07-24,28,887.84
21884,345,2024-07-24,6,1333.19
21885,2310,2024-07-24,34,1034.58
21886,2820,2024-07-24,41,1101.47
21887,2338,2024-07-24,38,1820.32
21888,4362,2024-07-24,22,1258.35
21889,986,2024-07-24,34,1209.0
21890,780,2024-07-24,12,1571.18
21891,2136,2024-07-24,45,722.86
21892,505,2024-07-24,47,1378.49
21893,2078,2024-07-24,19,792.99
21894,2212,2024-07-24,36,1589.91
21895,1088,2024-07-24,4,1319.85
21896,955,2024-07-24,47,1389.8
21897,123,2024-07-24,15,1590.29
21898,1465,2024-07-24,41,1595.65
21899,159,2024-07-24,48,599.16
21900,331,2024-07-24,27,1209.02
21901,3083,2024-07-24,16,979.1
21902,2632,2024-07-24,50,825.19
21903,4978,2024-07-24,23,1829.06
21904,4316,2024-07-24,39,482.09
21905,3739,2024-07-24,45,758.37
21906,2265,2024-07-24,32,1050.1
21907,2996,2024-07-24,36,933.68
21908,542,2024-07-24,13,1755.98
21909,3601,2024-07-24,49,1693.02
21910,219,2024-07-24,7,1734.16
21911,2282,2024-07-24,16,1796.39
21912,2542,2024-07-24,28,661.96
21913,4296,2024-07-24,35,1407.23
21914,2395,2024-07-24,4,215.04
21915,2303,2024-07-24,32,396.71
21916,2190,2024-07-24,38,1127.18
21917,2930,2024-07-24,12,1528.42
21918,2665,2024-07-24,23,279.03
21919,2111,2024-07-24,37,1917.65
21920,4969,2024-07-24,28,870.54
21921,1119,2024-07-24,8,1320.34
21922,135,2024-07-24,35,1893.0
21923,2027,2024-07-24,9,165.74
21924,730,2024-07-24,46,854.87
21925,3078,2024-07-24,44,581.85
21926,1453,2024-07-24,21,1186.91
21927,738,2024-07-24,48,1149.84
21928,4953,2024-07-24,40,438.33
21929,1369,2024-07-24,28,292.78
21930,3269,2024-07-24,36,567.87
21931,2648,2024-07-24,12,1144.93
21932,1527,2024-07-24,37,430.37
21933,1639,2024-07-24,1,973.13
21934,1826,2024-07-24,18,1834.92
21935,1246,2024-07-24,43,179.56
21936,2032,2024-07-24,48,1130.79
21937,2916,2024-07-24,38,1456.76
21938,1647,2024-07-24,4,585.37
21939,4418,2024-07-24,29,1755.68
21940,894,2024-07-24,16,512.42
21941,3625,2024-07-24,33,1704.2
21942,436,2024-07-24,41,1848.66
21943,4090,2024-07-24,12,1247.25
21944,3284,2024-07-24,47,718.79
21945,2636,2024-07-24,24,1291.87
21946,2666,2024-07-24,27,1072.6
21947,784,2024-07-24,8,48.16
21948,2703,2024-07-24,24,1699.24
21949,2971,2024-07-24,36,1388.78
21950,4992,2024-07-24,2,58.62
21951,398,2024-07-24,2,495.24
21952,68,2024-07-24,5,1770.26
21953,2119,2024-07-24,46,465.31
21954,472,2024-07-24,34,91.13
21955,4376,2024-07-24,48,1059.85
21956,4348,2024-07-24,11,223.11
21957,64,2024-07-24,49,269.05
21958,875,2024-07-24,6,483.12
21959,2641,2024-07-24,3,1810.14
21960,3846,2024-07-24,28,1858.09
21961,4371,2024-07-24,8,83.3
21962,1678,2024-07-24,5,1833.45
21963,4952,2024-07-24,46,1891.05
21964,3371,2024-07-24,42,717.33
21965,594,2024-07-24,12,113.66
21966,4122,2024-07-24,35,206.44
21967,2032,2024-07-24,45,1421.54
21968,1890,2024-07-24,40,1990.77
21969,2293,2024-07-24,30,1553.27
21970,2327,2024-07-24,3,1884.65
21971,4682,2024-07-24,27,848.04
21972,564,2024-07-24,11,1282.61
21973,3377,2024-07-24,30,155.16
21974,4272,2024-07-24,26,1533.93
21975,1193,2024-07-24,50,315.4
21976,4248,2024-07-24,14,806.38
21977,4109,2024-07-24,30,1493.68
21978,3832,2024-07-24,24,1432.07
21979,1358,2024-07-24,29,646.35
21980,3098,2024-07-24,35,1700.56
21981,2892,2024-07-24,12,1064.31
21982,3463,2024-07-24,43,287.92
21983,3974,2024-07-24,21,294.2
21984,1847,2024-07-24,2,1621.17
21985,1135,2024-07-24,6,94.4
21986,4880,2024-07-24,43,1046.07
21987,2292,2024-07-24,21,1622.86
21988,3060,2024-07-24,43,1286.33
21989,4776,2024-07-24,50,1778.67
21990,4239,2024-07-24,42,796.91
21991,3963,2024-07-24,13,649.38
21992,2041,2024-07-24,18,323.6
21993,1234,2024-07-24,20,1263.26
21994,985,2024-07-24,19,343.41
21995,2862,2024-07-24,15,1496.51
21996,2936,2024-07-24,46,546.76
21997,4600,2024-07-24,34,856.37
21998,2343,2024-07-24,31,1650.86
21999,4879,2024-07-24,33,85.24
22000,978,2024-07-24,5,221.04
22001,3765,2024-07-24,33,1813.8
22002,4425,2024-07-24,31,1811.21
22003,4645,2024-07-24,27,1579.97
22004,4345,2024-07-24,11,1018.28
22005,4739,2024-07-24,15,1832.88
22006,193,2024-07-24,50,1541.17
22007,2064,2024-07-24,14,1825.66
22008,1300,2024-07-24,11,295.96
22009,1353,2024-07-24,28,1514.62
22010,301,2024-07-24,5,834.99
22011,492,2024-07-24,46,1769.11
22012,4574,2024-07-24,20,1938.86
22013,175,2024-07-24,39,958.71
22014,4525,2024-07-24,5,1312.49
